woy,ecoli,ph,cond,do,flow,a_t,w_t,turb,perc_SAV,SAV_pa,precip_1d,avg_solar_1d,precip_2d,avg_solar_2d,precip_3d,avg_solar_3d,precip_4d,avg_solar_4d,precip_5d,avg_solar_5d,avg_temp_0_to_5d,precip_10d,avg_temp_10d,avg_solar_10d,precip_20d,avg_temp_20d,avg_solar_20d,precip_30d,avg_temp_30d,avg_solar_30d,rdparallel,org_matter,sand,fine_gravel,coarse_gravel,clay,rocky,bottom_collapsed,cobbleorbigger,outfall_ditch,camp_min,camp_density,camp_pa,culverts_min,culverts_pa,dams_min,dams_pa,anylivestock_min,anylivestock_density,anylivestock_pa,cattle_min,cattle_density,cattle_pa,livestock_goatsheep_min,livestock_goatsheep_density,livestock_goatsheep_pa,livestock_horse_min,livestock_horse_density,livestock_horse_pa,livestock_pigs_min,livestock_pigs_density,livestock_pigs_pa,livestock_poultry_min,livestock_poultry_density,livestock_poultry_pa,roadsinterx_min,stormwateroutfalls_min,stormwateroutfalls_pa,trailer_min,trailer_density,trailer_pa,wastewater_min,wastewater_density,wastewater_pa,waterbodiesinterx_min,waterbodiesinterx_pa,septic_adj_sepden_m2,DG3_pa,GFD_pa,HF183_pa,Rum2Bac_pa,idw_X11,idw_X21,idw_X22,idw_X81,idw_X82,idw_forwet,impcvr_idw_mean,area_10km,buffer_60m_idw_X21,buffer_60m_idw_X22,buffer_60m_idw_X81,buffer_60m_idw_X82,buffer_60m_idw_forwet
24,2.537567257,7.65,2.999130541,7.42,0.3,18.6,16.4,0.394451681,NA,NA,0,1.083786801,0,0.744035161,0,1.082565927,0,0.919492117,0,0.638691224,18.125,4.8768,16.48611111,0.598367518,1.1176,20.87731481,0.835356495,2.6924,15.16666667,0.732297335,n,y,y,n,y,n,rocky,coarse gravel,a,y,9.164796329,0.0138,Present,11.15007643,Present,8.631020796,Present,2.6583118,1.28,Present,5.935894604,0.912,Present,41.45061094,0.0138,Present,31.51662084,0.138,Present,23.11544476,0.0414,Present,2.6583118,0.0553,Present,0.12512856,11.15007643,Present,0.12512856,0.207,Present,8.232050788,0.166,Present,3.509818747,Present,134,N,N,P,N,0.903389793,8.811567464,6.909801818,18.03729479,14.08186095,49.32102734,0.186307401,72.43778599,6.006334602,6.388806998,12.13621884,3.457249552,69.52904062
31,2.738384124,8.15,3.002166062,8.2,0.4,28.9,20.5,0.862131379,NA,NA,0,0.948269848,0,0.902574299,0,0.830542765,0.4318,0.990477187,2.159,0.434456537,20.34722222,4.1402,23.63425926,0.615913213,1.1684,22.72685185,1.0339054,3.2512,24.56828704,1.079077717,n,y,y,n,y,n,rocky,coarse gravel,a,y,9.164796329,0.0138,Present,11.15007643,Present,8.631020796,Present,2.6583118,1.28,Present,5.935894604,0.912,Present,41.45061094,0.0138,Present,31.51662084,0.138,Present,23.11544476,0.0414,Present,2.6583118,0.0553,Present,0.12512856,11.15007643,Present,0.12512856,0.207,Present,8.232050788,0.166,Present,3.509818747,Present,134,N,N,P,N,0.903389793,8.811567464,6.909801818,18.03729479,14.08186095,49.32102734,0.186307401,72.43778599,6.006334602,6.388806998,12.13621884,3.457249552,69.52904062
23,1.868056362,8.15,2.523746467,9.25,0.8,14.2,12.8,0.758154622,0,absent,1.1176,0.394342124,0,0.545556021,0.0254,0.522882657,0,0.681770615,0,0.905364867,17.03703704,0.0508,23.05092593,0.841495744,1.6764,17.8125,0.785806474,2.0066,15.56018519,0.704635831,n,n,n,n,y,n,rocky,cobble or bigger,p,n,NA,0,0,NA,0,1.574374999,Present,8.470627456,0.334,Present,8.470627456,0.334,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1.574374999,NA,0,NA,0,0,NA,0,0,1.624374999,Present,92.8,N,N,N,N,0.732831701,4.618069665,0.530123633,24.42601078,22.89417923,46.35771591,0.215219964,2.988776896,2.034703465,0.973210438,5.38208494,5.892862773,81.926242
25,0.986771734,8.26,2.545307116,8.59,0.6,24.4,15,0.354108439,NA,NA,0,1.045242082,0,1.102274313,0,0.975129064,0,0.98454723,0,0.904841635,27.73148148,0.1524,19.05787037,0.851855728,1.2954,19.22222222,0.633999581,0.6858,20.14351852,0.770336263,n,n,n,n,y,n,rocky,cobble or bigger,p,n,NA,0,0,NA,0,1.574374999,Present,8.470627456,0.334,Present,8.470627456,0.334,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1.574374999,NA,0,NA,0,0,NA,0,0,1.624374999,Present,92.8,N,N,N,N,0.732831701,4.618069665,0.530123633,24.42601078,22.89417923,46.35771591,0.215219964,2.988776896,2.034703465,0.973210438,5.38208494,5.892862773,81.926242
32,2.487986331,8.5,2.541579244,8.62,0.8,20.5,15.1,0.771587481,0.025,present,0.5334,0.508232175,0.2286,0.691188782,0,0.876063904,0,0.873622157,0,0.585147202,23.93518519,0.1778,22.36574074,0.529056788,7.7724,22.67361111,0.608988677,1.3208,23.375,0.840879347,n,n,n,n,y,n,rocky,cobble or bigger,p,n,NA,0,0,NA,0,1.574374999,Present,8.470627456,0.334,Present,8.470627456,0.334,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1.574374999,NA,0,NA,0,0,NA,0,0,1.624374999,Present,92.8,N,N,N,P,0.732831701,4.618069665,0.530123633,24.42601078,22.89417923,46.35771591,0.215219964,2.988776896,2.034703465,0.973210438,5.38208494,5.892862773,81.926242
21,2.613418945,8.07,2.662757832,9.14,NA,22.3,18.6,0.870988814,0.05,present,0.1016,0.575380215,1.6002,0.695549044,0,0.819554904,0.4572,0.370273476,1.0668,0.692584066,16.36342593,0.7112,16.79027778,0.810555323,1.8796,14.92337963,0.708786801,2.3876,12.39236111,0.564252825,n,n,y,y,n,n,not rocky,sand and organic matter,a,y,NA,0,0,NA,0,2.232322672,Present,2.798348561,2.23,Present,2.798348561,1.11,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.269591408,NA,0,NA,0,0,4.265236533,0.742,Present,0.319591408,Present,106,N,N,N,N,2.381475355,6.575140541,0.672503381,9.077851833,46.94095904,32.53181478,0.497331973,2.695307904,8.796502657,1.131493228,5.741470941,16.85239157,52.24927139
43,2.937718444,7.91,2.698100546,9.84,0.55,5.8,6.7,1.093421685,0,absent,1.778,0.169003767,0,0.065403935,0,0.186968048,0.0254,0.282370587,0,0.305741593,6.875,0.4572,7.107407407,0.281707828,4.0132,15.24444444,0.290585322,4.699,14.49560185,0.295416492,n,n,n,y,n,n,rocky,cobble or bigger,p,n,NA,0,0,NA,0,0.011661925,Present,0.552687814,2.46,Present,0.552687814,1.23,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.011661925,NA,0,NA,0,0,2.044575786,0.82,Present,NA,0,104,N,N,N,P,0.093679927,9.067463943,0.343935996,9.519032196,41.32857182,39.58264817,0.153644198,2.439069926,7.912277893,0.138306387,2.214823115,10.87818153,78.85641108
20,2.286680969,7.89,3.105169428,7.53,0.5,17.9,17.7,1.025305865,NA,present,0.6604,0.923852379,0,1.154074229,0.0254,0.671480396,0.0254,0.825659272,0.0254,0.512243617,18.78935185,0.381,16.64398148,1.004918376,2.5654,12.05856481,0.712118041,5.1308,5.504861111,0.618930515,n,n,y,y,y,n,rocky,cobble or bigger,p,n,NA,0,0,2.499715432,Present,2.273565937,Present,2.210598841,0.98,Present,3.348767163,0.854,Present,44.80691616,0.0251,Present,2.210598841,0.0251,Present,NA,0,0,NA,0,0,0.085059379,NA,0,34.37612517,0.0251,Present,34.03485602,0.1,Present,9.464143314,Present,93.3,N,N,N,N,0.434561646,3.353677757,3.089277487,9.91185872,46.83066947,36.18197509,0.667782734,39.76906784,4.401671611,4.906560657,6.408072711,23.04574378,60.38439001
24,2.051538391,8.12,3.225309282,7.83,0.9,22.9,19,1.10720997,0.9,present,0,1.10820427,0,1.098088461,0,0.674445375,0,0.986640156,0,1.070531603,18.4212963,0.762,15.18611111,0.629900935,0.1778,22.32731481,0.916335287,8.0518,16.40532407,0.842734059,n,n,y,y,y,n,rocky,cobble or bigger,p,n,NA,0,0,2.499715432,Present,2.273565937,Present,2.210598841,0.98,Present,3.348767163,0.854,Present,44.80691616,0.0251,Present,2.210598841,0.0251,Present,NA,0,0,NA,0,0,0.085059379,NA,0,34.37612517,0.0251,Present,34.03485602,0.1,Present,9.464143314,Present,93.3,N,N,N,N,0.434561646,3.353677757,3.089277487,9.91185872,46.83066947,36.18197509,0.667782734,39.76906784,4.401671611,4.906560657,6.408072711,23.04574378,60.38439001
33,2.41713941,8.2,3.280350693,6.25,0.6,20.6,21.3,0.980911938,0,absent,0.2286,0.257429887,0,0.999023301,0,1.056229943,0,0.960478582,0,0.893679364,21.4537037,2.0574,23.93564815,0.776684805,2.667,21.76643519,0.707984512,4.6228,23.30833333,0.921253663,n,n,y,y,y,n,rocky,cobble or bigger,p,n,NA,0,0,2.499715432,Present,2.273565937,Present,2.210598841,0.98,Present,3.348767163,0.854,Present,44.80691616,0.0251,Present,2.210598841,0.0251,Present,NA,0,0,NA,0,0,0.085059379,NA,0,34.37612517,0.0251,Present,34.03485602,0.1,Present,9.464143314,Present,93.3,N,N,N,N,0.434561646,3.353677757,3.089277487,9.91185872,46.83066947,36.18197509,0.667782734,39.76906784,4.401671611,4.906560657,6.408072711,23.04574378,60.38439001
23,1.981818607,7.99,2.618048097,9.04,0.3,16,12.1,0.53529412,0,absent,1.1176,0.394342124,0,0.545556021,0.0254,0.522882657,0,0.681770615,0,0.905364867,17.03703704,0.0508,23.05092593,0.841495744,1.6764,17.8125,0.785806474,2.0066,15.56018519,0.704635831,n,n,y,y,y,n,rocky,coarse gravel,a,y,NA,0,0,0.398127834,Present,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.034232693,NA,0,0.30057919,0.418,Present,NA,0,0,3.100342574,Present,95.9,N,N,N,N,1.958219664,6.724078988,0.953780867,21.00352529,14.25702394,54.53146259,0.446626823,2.391916294,13.49743146,1.263164397,7.241318962,14.62882321,63.09130403
25,1.544068044,8.23,2.671172843,8.43,0.2,26.2,15.5,0.212187604,0,absent,0,1.039312125,0,1.096867588,0,1.02692898,0,0.933968188,0,0.996058323,27.84722222,0.1524,19.05324074,0.839960932,1.2954,19.20601852,0.631226455,0.6858,20.1875,0.77809753,n,n,y,y,y,n,rocky,coarse gravel,a,y,NA,0,0,0.398127834,Present,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.034232693,NA,0,0.30057919,0.418,Present,NA,0,0,3.100342574,Present,95.9,N,N,N,N,1.958219664,6.724078988,0.953780867,21.00352529,14.25702394,54.53146259,0.446626823,2.391916294,13.49743146,1.263164397,7.241318962,14.62882321,63.09130403
32,2.613418945,8.34,2.671172843,8.38,0.25,20.5,15.8,0.829303773,0,absent,0.6604,0.546253663,0.2286,0.654911399,0,0.844844426,0,0.88181945,0,0.65508581,23.7037037,0.1778,22.36574074,0.514231896,7.7724,22.66435185,0.614968465,1.3208,23.36111111,0.836322597,n,n,y,y,y,n,rocky,coarse gravel,a,y,NA,0,0,0.398127834,Present,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.034232693,NA,0,0.30057919,0.418,Present,NA,0,0,3.100342574,Present,95.9,N,N,N,N,1.958219664,6.724078988,0.953780867,21.00352529,14.25702394,54.53146259,0.446626823,2.391916294,13.49743146,1.263164397,7.241318962,14.62882321,63.09130403
22,1.945468585,7.92,2.911157609,7.82,0.45,18.4,20,0.041392685,0.925,present,0,1.161225059,0,1.116401563,0,0.996232733,0,0.748046602,0,1.132621739,20.99074074,1.5494,15.92916667,0.901492954,2.7432,13.40231481,0.826583647,2.4384,15.97407407,0.920695549,n,n,n,n,n,n,rocky,cobble or bigger,p,n,2.240279235,0.145,Present,3.069279413,Present,8.671020583,Present,8.932310078,0.145,Present,8.932310078,0.145,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.094619099,NA,0,16.70637718,0.578,Present,NA,0,0,14.75938786,Present,105,N,N,N,N,0.073104159,6.408586606,2.943934332,9.996024029,46.45456017,34.01178469,0.095830668,6.913936378,6.683497016,2.076188947,8.277759131,45.61933617,36.9463861
26,1.773786445,7.89,2.807535028,7.31,0.4,17,17.7,-0.167491087,0.85,present,0.1524,1.081868285,0,1.199595368,0.9652,0.305218362,1.1176,0.301730152,0.4826,0.643400307,19.33564815,1.524,20.09166667,0.903271941,0.1016,18.49907407,1.019533975,1.6002,19.00694444,0.865128366,n,n,n,n,n,n,rocky,cobble or bigger,p,n,2.240279235,0.145,Present,3.069279413,Present,8.671020583,Present,8.932310078,0.145,Present,8.932310078,0.145,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.094619099,NA,0,16.70637718,0.578,Present,NA,0,0,14.75938786,Present,105,N,N,N,N,0.073104159,6.408586606,2.943934332,9.996024029,46.45456017,34.01178469,0.095830668,6.913936378,6.683497016,2.076188947,8.277759131,45.61933617,36.9463861
19,1.589949601,6.79,2.357934847,8.16,0.6,19.9,16.4,0.545307116,0,absent,0,0.553753314,0,0.762522673,1.1938,0.876238314,0.1524,0.440909725,0,0.71892005,13.27777778,1.3208,10.99212963,0.764615599,0.7366,6.224305556,0.71543184,3.3274,1.909027778,0.35107088,n,y,y,n,n,n,rocky,cobble or bigger,p,y,13.85876557,0.0478,Present,1.234647364,Present,13.25251326,Present,1.834792392,1.19,Present,17.03288565,0.955,Present,2.203331988,0.0478,Present,NA,0,0,2.203331988,0.0478,Present,2.203331988,0.0478,Present,0.98158627,NA,0,0.603454473,0.0955,Present,NA,0,0,5.063356411,Present,100,N,N,N,N,1.22885243,6.181718884,2.494406963,21.65327797,8.589093513,59.60783297,0.343613172,20.93818824,4.30808733,3.443289939,21.689773,1.113880583,64.03698373
25,2.613418945,7.47,2.567026366,5.46,0.3,31.4,22.4,0.675778342,NA,NA,0,1.066345751,0,1.104192828,0,0.976698758,0.0762,0.987337798,0.508,0.854960234,26.37037037,0.127,17.57592593,0.856599693,1.397,17.49837963,0.634208874,0.4572,18.73217593,0.765226036,n,y,y,n,n,n,rocky,cobble or bigger,p,y,13.85876557,0.0478,Present,1.234647364,Present,13.25251326,Present,1.834792392,1.19,Present,17.03288565,0.955,Present,2.203331988,0.0478,Present,NA,0,0,2.203331988,0.0478,Present,2.203331988,0.0478,Present,0.98158627,NA,0,0.603454473,0.0955,Present,NA,0,0,5.063356411,Present,100,N,N,N,N,1.22885243,6.181718884,2.494406963,21.65327797,8.589093513,59.60783297,0.343613172,20.93818824,4.30808733,3.443289939,21.689773,1.113880583,64.03698373
32,1.981818607,7.92,2.541579244,7.21,0.2,32.3,25.8,0.615950052,1,present,0,0.844844426,0.1778,0.88181945,0.0254,0.65508581,0.0254,0.457827543,0.381,0.508755407,25.24074074,0.9144,20.10972222,0.681700851,6.7818,20.90185185,0.603168884,0.9144,22.38101852,0.797580648,n,y,y,n,n,n,rocky,cobble or bigger,p,y,13.85876557,0.0478,Present,1.234647364,Present,13.25251326,Present,1.834792392,1.19,Present,17.03288565,0.955,Present,2.203331988,0.0478,Present,NA,0,0,2.203331988,0.0478,Present,2.203331988,0.0478,Present,0.98158627,NA,0,0.603454473,0.0955,Present,NA,0,0,5.063356411,Present,100,N,N,N,N,1.22885243,6.181718884,2.494406963,21.65327797,8.589093513,59.60783297,0.343613172,20.93818824,4.30808733,3.443289939,21.689773,1.113880583,64.03698373
31,1.620136055,8.3,2.505149978,8,0.7,26.2,23.3,0.640481437,0,absent,0,0.666596902,0,1.161225059,0,1.169247942,0,1.026056928,0,1.014022604,22.04861111,0.0254,23.24583333,0.622366402,0.4826,22.94652778,1.174358169,0,23.81805556,1.257953118,y,n,y,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,4.664382127,Present,3.561857798,Present,2.548268548,0.971,Present,2.548268548,0.562,Present,15.0602764,0.153,Present,2.983934491,0.102,Present,NA,0,0,22.61405063,0.0511,Present,1.41930526,NA,0,34.29872792,0.102,Present,1.589680484,0.0511,Present,3.806235548,Present,93.1,N,N,N,N,12.56936115,8.249426917,6.637861482,20.25257991,19.6340753,31.756883,0.659152908,19.58239017,6.929819921,5.781029325,9.239200386,4.453416087,53.57838491
34,1.357934847,8.34,2.496929648,8.21,0.7,25.1,22.4,0.507855872,0,absent,0,0.831414818,0,0.624563974,0.3556,0.603460304,1.8034,0.850774383,0,1.042800335,20.40277778,0.889,21.50740741,0.788579601,5.0546,23.5875,0.824263988,0.0254,22.49143519,0.824891865,y,n,y,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,4.664382127,Present,3.561857798,Present,2.548268548,0.971,Present,2.548268548,0.562,Present,15.0602764,0.153,Present,2.983934491,0.102,Present,NA,0,0,22.61405063,0.0511,Present,1.41930526,NA,0,34.29872792,0.102,Present,1.589680484,0.0511,Present,3.806235548,Present,93.1,N,N,N,N,12.56936115,8.249426917,6.637861482,20.25257991,19.6340753,31.756883,0.659152908,19.58239017,6.929819921,5.781029325,9.239200386,4.453416087,53.57838491
42,2.713658516,8.05,2.611723308,10.29,1.5,4.8,9.7,0.854306042,0,absent,0.0254,0.482942654,0.0508,0.443874704,0.9398,0.246616436,0.3048,0.309927445,1.1176,0.320043254,9.68287037,0.9398,18.37407407,0.513220315,3.9624,14.40555556,0.367570113,4.064,18.45231481,0.747244314,y,n,y,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,4.664382127,Present,3.561857798,Present,2.548268548,0.971,Present,2.548268548,0.562,Present,15.0602764,0.153,Present,2.983934491,0.102,Present,NA,0,0,22.61405063,0.0511,Present,1.41930526,NA,0,34.29872792,0.102,Present,1.589680484,0.0511,Present,3.806235548,Present,93.1,N,N,P,P,12.56936115,8.249426917,6.637861482,20.25257991,19.6340753,31.756883,0.659152908,19.58239017,6.929819921,5.781029325,9.239200386,4.453416087,53.57838491
21,2.144885418,7.92,2.982271233,9.26,0.6,16,13.2,1.06069784,0,absent,0.0254,0.591774801,0.889,0.296672248,0.6858,0.928561462,0,1.07297335,0,0.774382587,14.14583333,1.0668,13.59861111,0.687491279,1.2446,17.72962963,0.753627738,2.8956,9.52962963,0.65775429,n,y,y,y,y,n,rocky,coarse gravel,p,n,35.82531918,0.0417,Present,3.653109294,Present,1.51019227,Present,20.51473713,1.37,Present,20.51473713,1.37,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.150070375,1.466902094,Present,NA,0,0,13.53163753,0.125,Present,1.358336574,Present,136,N,N,P,N,2.536281967,7.654786068,9.021043272,14.34308123,17.18295711,39.24466886,0.201811744,24.01347728,6.487255187,6.51463841,8.5556492,4.234700482,69.76121948
24,1.957128198,8.01,3.063708559,8.7,0.8,19.5,16,1.08278537,0.125,present,0,1.086577368,0,0.779614902,0,1.061636668,0,0.939549323,0,0.660318125,18.96064815,3.937,16.72546296,0.590379517,0.9398,21.60347222,0.840815543,3.302,15.83773148,0.7313904,n,y,y,y,y,n,rocky,coarse gravel,p,n,35.82531918,0.0417,Present,3.653109294,Present,1.51019227,Present,20.51473713,1.37,Present,20.51473713,1.37,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.150070375,1.466902094,Present,NA,0,0,13.53163753,0.125,Present,1.358336574,Present,136,N,N,P,N,2.536281967,7.654786068,9.021043272,14.34308123,17.18295711,39.24466886,0.201811744,24.01347728,6.487255187,6.51463841,8.5556492,4.234700482,69.76121948
34,2.171141151,8.29,3.03702788,9.18,0.7,22.5,17.4,1.127104798,NA,NA,0,0.642005023,0,0.365738803,0.4318,0.472826845,0.9652,0.784672806,0,0.836647133,21.32175926,0.4572,22.1962963,0.6120413,6.3754,24.17430556,0.636825031,8.4836,22.95833333,0.670102553,n,y,y,y,y,n,rocky,coarse gravel,p,n,35.82531918,0.0417,Present,3.653109294,Present,1.51019227,Present,20.51473713,1.37,Present,20.51473713,1.37,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.150070375,1.466902094,Present,NA,0,0,13.53163753,0.125,Present,1.358336574,Present,136,N,N,N,N,2.536281967,7.654786068,9.021043272,14.34308123,17.18295711,39.24466886,0.201811744,24.01347728,6.487255187,6.51463841,8.5556492,4.234700482,69.76121948
21,2.688775655,7.81,2.920645001,7.58,0.5,12.3,15.5,0.670245853,0.95,present,0.9398,0.973036138,0,0.421724571,0.2794,0.435154179,0.4826,0.975477885,0,0.980012558,17.98611111,0.889,16.19444444,0.713827264,1.2446,16.81898148,0.727937073,1.651,11.09953704,0.680288126,n,y,y,y,n,n,rocky,fine gravel,a,n,NA,0,0,8.897790058,Present,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.596949296,3.665330381,Present,9.32790614,0.649,Present,16.50770858,0.325,Present,NA,0,309,N,N,N,N,0.426102686,10.41845937,8.518074546,16.93065966,28.41462444,35.02481178,0.241425177,3.077970824,9.875747629,4.227668472,14.47485305,6.687207577,63.75245294
26,2.713658516,7.97,2.799340549,7.33,0.6,17.8,18,0.701567985,0.5,present,0.0508,0.934317009,0,0.847111762,0.8636,0.219757221,0.1778,0.355622994,0.0254,0.465327194,21.64351852,0.381,21.19212963,0.705664853,0.2794,19.86689815,0.879360262,2.4384,20.28472222,0.69415376,n,y,y,y,n,n,rocky,fine gravel,a,n,NA,0,0,8.897790058,Present,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.596949296,3.665330381,Present,9.32790614,0.649,Present,16.50770858,0.325,Present,NA,0,309,N,N,P,N,0.426102686,10.41845937,8.518074546,16.93065966,28.41462444,35.02481178,0.241425177,3.077970824,9.875747629,4.227668472,14.47485305,6.687207577,63.75245294
30,2.286680969,7.6,2.818225894,7.43,0.8,18.7,21.6,1.45484486,0.1,present,2.1844,0.42835217,0.7366,0.464280731,1.4478,0.408469374,0,0.497593135,1.7526,0.622471048,23.61111111,0.2286,23.57407407,0.725687177,0.0762,23.53240741,0.752092926,2.6924,25.64351852,0.720960653,n,y,y,y,n,n,rocky,fine gravel,a,n,NA,0,0,8.897790058,Present,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.596949296,3.665330381,Present,9.32790614,0.649,Present,16.50770858,0.325,Present,NA,0,309,N,N,P,N,0.426102686,10.41845937,8.518074546,16.93065966,28.41462444,35.02481178,0.241425177,3.077970824,9.875747629,4.227668472,14.47485305,6.687207577,63.75245294
20,2.031812271,7.94,2.797267541,8.46,0.55,14.9,16.3,0.63748973,NA,NA,0.635,0.56997349,0,0.932398493,0,0.758511232,0.0254,0.618808428,0.0254,0.622471048,19.16898148,0.1016,16.0787037,0.78474257,2.8194,12.29166667,0.644359565,3.9116,5.302314815,0.573705874,y,n,y,y,y,n,rocky,cobble or bigger,p,n,0.813298472,0.0493,Present,0.922573865,Present,4.497904574,Present,12.39983474,1.38,Present,12.39983474,1.35,Present,NA,0,0,12.52764769,0.0246,Present,NA,0,0,NA,0,0,0.553197781,NA,0,4.346446282,0.148,Present,4.775519806,0.246,Present,2.196050802,Present,91.9,N,N,P,N,0.362930477,4.439076267,2.862076564,12.43315001,42.19385259,37.45346806,0.264542149,40.56749125,4.596629928,3.736049838,9.851518971,21.53750792,59.18948883
24,2.252610341,7.37,2.944975908,6.33,0.3,16.2,13,0.46686762,0.85,present,0,1.053962606,0,0.976349937,0,0.60904144,0,0.994314218,0,0.843100321,16.31712963,2.413,14.50787037,0.513848193,0.127,22.34259259,0.884540254,2.8956,16.27523148,0.712745919,y,n,y,y,y,n,rocky,cobble or bigger,p,n,0.813298472,0.0493,Present,0.922573865,Present,4.497904574,Present,12.39983474,1.38,Present,12.39983474,1.35,Present,NA,0,0,12.52764769,0.0246,Present,NA,0,0,NA,0,0,0.553197781,NA,0,4.346446282,0.148,Present,4.775519806,0.246,Present,2.196050802,Present,91.9,N,N,N,N,0.362930477,4.439076267,2.862076564,12.43315001,42.19385259,37.45346806,0.264542149,40.56749125,4.596629928,3.736049838,9.851518971,21.53750792,59.18948883
33,2.321805484,7.86,2.852479994,6.24,0.2,18.9,18.8,0.519827994,0,absent,0.2794,0.187142458,0,0.778742849,0,0.801765034,0,0.650899958,0,0.761127389,21.06944444,3.4036,24.25648148,0.595995535,1.397,22.03981481,0.565526022,4.6736,22.8625,0.634732105,y,n,y,y,y,n,rocky,cobble or bigger,p,n,0.813298472,0.0493,Present,0.922573865,Present,4.497904574,Present,12.39983474,1.38,Present,12.39983474,1.35,Present,NA,0,0,12.52764769,0.0246,Present,NA,0,0,NA,0,0,0.553197781,NA,0,4.346446282,0.148,Present,4.775519806,0.246,Present,2.196050802,Present,91.9,N,N,N,N,0.362930477,4.439076267,2.862076564,12.43315001,42.19385259,37.45346806,0.264542149,40.56749125,4.596629928,3.736049838,9.851518971,21.53750792,59.18948883
21,1.911690159,8.34,2.783903579,10.24,0.85,26.6,16.7,0.403120521,0,absent,0,0.879203293,0.4572,0.380040463,1.2192,0.590553928,0,1.064427236,0,0.850251151,13.84027778,0.5588,12.93148148,0.673712851,1.3208,17.03287037,0.763220315,3.3274,8.452083333,0.64577229,n,n,y,y,n,n,rocky,fine gravel,p,n,NA,0,0,1.542402422,Present,5.429225998,Present,0.597052167,2.44,Present,1.467402422,2.35,Present,NA,0,0,9.69897118,0.0461,Present,NA,0,0,NA,0,0,1.542402422,0,Present,10.71087035,0.0921,Present,15.20876808,0.184,Present,3.31741099,Present,93.2,N,N,N,N,0.114323801,6.337928536,2.880667298,17.50399191,24.28153816,46.55805175,0.241016279,21.72852839,4.617658443,4.223585003,10.00946276,7.359448059,72.66202005
26,1.922206277,8.37,2.841984805,10.31,0.6,19.9,15.1,0.462397998,NA,NA,0,1.293602623,0.2286,0.419457235,0.254,0.399748849,0,0.791125994,0,1.214943491,15.5625,2.9464,20.62546296,0.979524208,0.8382,17.09560185,0.904335845,2.2352,18.41064815,0.692880564,n,n,y,y,n,n,rocky,fine gravel,p,n,NA,0,0,1.542402422,Present,5.429225998,Present,0.597052167,2.44,Present,1.467402422,2.35,Present,NA,0,0,9.69897118,0.0461,Present,NA,0,0,NA,0,0,1.542402422,0,Present,10.71087035,0.0921,Present,15.20876808,0.184,Present,3.31741099,Present,93.2,N,N,P,N,0.114323801,6.337928536,2.880667298,17.50399191,24.28153816,46.55805175,0.241016279,21.72852839,4.617658443,4.223585003,10.00946276,7.359448059,72.66202005
31,2.018284308,8.44,2.845718018,10.02,0.7,21.1,17.6,0.071882007,0.67,present,0,0.953153342,0,0.894028185,0.4064,0.81798521,0,1.06233431,0.4572,0.258127529,19.02083333,3.175,22.31296296,0.652853356,2.9718,21.79791667,1.027155714,2.3622,24.01412037,1.085339054,n,n,y,y,n,n,rocky,fine gravel,p,n,NA,0,0,1.542402422,Present,5.429225998,Present,0.597052167,2.44,Present,1.467402422,2.35,Present,NA,0,0,9.69897118,0.0461,Present,NA,0,0,NA,0,0,1.542402422,0,Present,10.71087035,0.0921,Present,15.20876808,0.184,Present,3.31741099,Present,93.2,N,N,N,N,0.114323801,6.337928536,2.880667298,17.50399191,24.28153816,46.55805175,0.241016279,21.72852839,4.617658443,4.223585003,10.00946276,7.359448059,72.66202005
